state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,covid-19_age-adjusted_mortality_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,childcare_cost_burden_raw_value,childcare_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,juvenile_arrests_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_&_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
MI,Lapeer County,6928.770927,0.181,4.278072631,5.245484973,0.070216607,0.213,0.383,8.3,0.268,0.507716346,0.217695965,0.222222222,198.6,11.98045295,0.076894492,0.000353853,0.000536315,0.001563302,4219,0.42,0.44,0.912395035,0.609092786,0.124943943,0.114,3.870807163,0.155658812,10.04485943,187.1219402,67.07838393,8.9,0,0.1265006,0.84654326,0.556,81.46996699,77.56321347,355.0538497,40.19626868,4.929706044,0.133,0.168,0.092,72.7,0.119,0.020691751,19.37174764,11.03340851,0.381087216,0.089403028,0.040223343,0.000627603,0.894332282,0.110442232,3.09440047,2.912634144,0.090086424,1821.1335,0.704813223,68959,,0.464805119,,29.14011402,0.379732885,6.750465549,,13.82521323,12.50613938,15.2631579,98.16560535,0.851326342,0.101585877,0.839575806,87635,0.20130085,0.194237462,0.010874651,0.00531751,0.006664004,0.000136932,0.050094141,0.914383523,0.007146357,0.492040851,0.773480225
MI,Leelanau County,4930.098637,0.133,3.547430268,4.593958594,0.050224215,0.154,0.318,8.9,0.197,0.593606044,0.239224831,0.2,156.2,8.834897847,0.088947511,0.00036763,0.000413926,0.000551902,4312,0.57,0.59,0.958999346,0.737709205,0.079524413,0.121,3.415582543,0.149448636,14.70520656,77.61139518,72.68377956,6.8,0,0.121857924,0.769842932,0.292,25.39381979,82.31437412,225.153711,,,0.107,0.143,0.078,31,0.093,0.011366013,,13.10736241,0.369565483,0.098134559,0.060556465,0.000413926,0.734577114,,3.016316585,2.811208689,0.179517011,7724.644075,0.797678371,77687,,0.428788647,,43.50724633,0.285067,15.24032825,,13.65827867,10.12052627,10,5.938517142,0.888816433,0.101769912,0.876752527,21743,0.155958239,0.332888746,0.005427034,0.03398795,0.005978936,0.000689877,0.042726395,0.902037437,0.008607425,0.509129375,0.912612862
MI,Lenawee County,6948.806361,0.182,4.259232363,5.140977985,0.072253521,0.204,0.395,7.5,0.269,0.615464702,0.211320586,0.298507463,268.2,19.75164222,0.07330388,0.000223461,0.000490757,0.002556028,3195,0.48,0.49,0.910305455,0.596073115,0.090027853,0.122,3.706733862,0.177555091,12.4935247,188.5803029,71.39196017,8,1,0.118916798,0.839048253,0.386,54.37059194,77.68367645,366.8920826,33.93569186,4.895789621,0.131,0.168,0.095,90.2,0.121,0.103063561,25.46473135,13.92773825,0.390343999,0.088179158,0.033342874,0.000582774,0.84523399,0.083903775,3.063209893,2.930188089,0.115259406,1475.888027,0.810717071,58849,,0.504067209,63.41864905,29.47649679,0.393328689,9.031044215,2.321289709,14.38816993,9.356211304,28.35294118,105.3228135,0.778331998,0.096636991,0.831519913,97808,0.208224276,0.198603386,0.024404957,0.006032226,0.005193849,0.000470309,0.084921479,0.86227098,0.010151083,0.495429822,0.518219677
MI,Livingston County,4970.680399,0.132,3.554412884,4.68965531,0.06073007,0.162,0.323,8.8,0.198,0.771803699,0.248819236,0.25,180.7,4.844758112,0.050036354,0.000484388,0.000603114,0.002095303,2825,0.46,0.54,0.955495692,0.747377295,0.08814434,0.055,3.775301145,0.132400749,7.604364697,116.5800338,64.79148778,9.3,1,0.101784209,0.850234204,0.527,32.3844947,80.77852773,254.047644,29.73609218,3.514794834,0.104,0.148,0.079,58.2,0.085,0.036188841,18.93827512,9.195464676,0.338135836,0.059255872,0.02435126,0.00049393,0.905668085,0.0446,3.294398628,3.197304738,0.025008189,4929.954,0.690635638,87686,,0.211998769,69.53945819,31.40276246,0.34133157,8.947149397,0.829099274,15.44066019,8.282407014,11.57894737,242.0777991,0.850956725,0.087105347,0.899183869,192335,0.20570359,0.186627499,0.006327502,0.004700133,0.009748616,0.000530325,0.026708607,0.940286479,0.002687341,0.498629995,0.369050711
MI,Luce County,8845.385139,0.208,4.664249537,5.326377973,0.105849582,0.233,0.396,6.6,0.289,0.324536269,0.215294442,0.75,176.6,28.26086957,0.088033738,0.001123776,0.000489716,0.001469148,3341,0.56,0.15,0.898199876,0.577871317,0.085954807,0.294,3.42364025,0.140333661,12.84315299,388.8327242,86.11341456,6.4,0,0.114155251,0.779202279,0.102,,77.00444056,402.4079028,,,0.148,0.175,0.109,127,0.163,0.109163465,,,0.413328833,0.103937567,0.045148895,0.001795625,,,2.493714155,2.327779058,,-3495.132,0.904670003,48764,,0.589877836,,0.066008469,0.365084899,11.45038168,,,,60,5.625158903,0.803365811,0.086560365,0.74003543,6126,0.162748939,0.223800196,0.111328763,0.059908586,0.00244858,0.000652955,0.018282729,0.775057134,0.003652058,0.413483513,0.513648017
MI,Mackinac County,7419.726508,0.201,4.727682234,5.553085305,0.07337884,0.227,0.385,5.9,0.274,0.648339782,0.213909521,0.266666667,213,15.2284264,0.130389202,0.000740809,0.000830335,0.001752929,1393,0.53,0.26,0.906038676,0.542884523,0.133519888,0.216,4.24828948,0.241482367,15.74219835,273.83506,94.51971014,7,0,0.153263955,0.669389607,0.308,,78.03183842,377.0606254,,,0.148,0.182,0.109,114.1,0.179,0.139790101,,13.1771403,0.413753847,0.146349632,0.074178935,0.000738076,,,2.947420306,2.69747106,0.082933246,-2679.582667,0.761483896,48480,,0.657852564,61.88230509,34.01518498,0.340594059,17.41293532,,21.39214374,,17.14285714,30.42673672,0.730447988,0.130122951,0.780751708,10839,0.159055263,0.299012824,0.032383061,0.163391457,0.010056278,0.000184519,0.023064858,0.725066888,0.006262646,0.493126672,0.772248718
MI,Macomb County,7701.374422,0.172,4.113297631,5.083452723,0.088276333,0.199,0.36,8,0.272,0.874365322,0.215754305,0.226190476,406.5,11.43442369,0.072821633,0.00054464,0.000892292,0.002116467,5336,0.43,0.5,0.904862617,0.685559402,0.119605925,0.126,4.229076417,0.225382765,5.446398741,292.5252928,89.43183255,7.8,1,0.136601764,0.844327304,0.44,119.8023384,77.39331485,384.5094124,47.15801215,5.422726152,0.126,0.165,0.097,166.5,0.118,0.058525773,35.4263106,6.70657848,0.383179875,0.086056979,0.034077494,0.000798125,0.849679456,0.065513769,2.961898259,2.812477006,0.208732392,-3013.60259,0.739680381,64870,,0.498796349,51.79586149,39.854143,0.468244181,6.300761953,4.602553859,14.33454349,10.98969928,16,995.2452466,0.741320776,0.120056974,0.883886758,870791,0.207242611,0.179130239,0.127913587,0.003333751,0.044368855,0.000328437,0.028355828,0.772348359,0.023516591,0.513282751,0.028053053
MI,Manistee County,9175.094593,0.186,4.382734577,5.283543775,0.074946467,0.212,0.357,8,0.264,0.654954919,0.211528357,0.333333333,109.9,29.97155983,0.08204885,0.000488639,0.000687202,0.001414827,1953,0.46,0.42,0.905277913,0.567365873,0.107692308,0.189,3.812839362,0.225601132,11.40157993,259.851864,109.2771399,6.1,0,0.122523462,0.813229167,0.232,45.24644629,76.86462402,419.3166423,64.72872779,,0.136,0.171,0.096,82.9,0.134,0.021300865,36.57347204,14.5768345,0.388180221,0.095342638,0.041934006,0.001172286,0.577796748,,2.722283734,2.746053886,0.052876911,-2148.544525,0.770822115,53488,,0.714309936,,29.72186227,0.236912952,15.26717557,,31.84639898,18.75652401,26.66666667,154.8825483,0.846201423,0.092737667,0.814349036,24738,0.170709031,0.271929825,0.033187808,0.024456302,0.004082788,0.000606355,0.037149325,0.884954321,0.003598341,0.485851726,0.611612016
MI,Marquette County,6751.582324,0.165,4.158980653,5.149799707,0.066555344,0.198,0.357,7.6,0.232,0.69611044,0.233113211,0.428571429,361.3,8.866820358,0.064043953,0.001169433,0.000911383,0.00435945,2571,0.53,0.49,0.95545622,0.753442709,0.083034196,0.138,3.915030576,0.219549382,15.89229224,193.1644933,77.11168543,6.1,1,0.138141576,0.791679188,0.177,47.88611986,78.67337217,348.4989147,39.86236992,,0.13,0.167,0.091,68.7,0.139,0.051045469,15.57405463,7.068242813,0.377321201,0.074672604,0.030586513,0.001777197,0.851175549,0.08633851,3.095174568,2.927507457,0.04026809,633,0.746273032,52793,,0.378200348,85.56557578,27.36917854,0.557100373,10.31925185,,20.46571056,12.04870085,30.20833333,158.5533422,0.715126762,0.115989713,0.806821945,65834,0.177598202,0.204332108,0.015493514,0.019959292,0.007731567,0.000394933,0.016587174,0.921302063,0.003712363,0.495792448,0.414896313
MI,Mason County,7932.580884,0.183,4.440569013,5.340331992,0.074642127,0.205,0.367,7.1,0.26,0.749834524,0.210174713,0.272727273,240.2,21.81749194,0.082482253,0.000754872,0.000548622,0.00329173,3982,0.52,0.33,0.914283022,0.588852989,0.092119037,0.189,3.907909269,0.227164281,12.00933297,284.0661543,98.37847507,7,0,0.124638877,0.801240235,0.187,38.94028463,77.86399643,358.09478,46.73294248,,0.138,0.174,0.096,76,0.145,0.09045112,22.88120081,19.7079285,0.382235753,0.098172097,0.039273927,0.00089151,0.83441092,0.118022329,3.009751519,2.89576722,0.032168964,-1203.362,0.777056748,52571,,0.593984962,,33.16074908,0.433242662,6.715916723,,19.51863833,10.31942046,48.8,134.7181844,0.75951529,0.084086345,0.778139232,29164,0.200384035,0.254560417,0.00774928,0.010938143,0.008435057,0.000171444,0.046529969,0.911226169,0.004859827,0.503360307,0.626894269
MI,Mecosta County,6889.202566,0.193,4.716141953,5.578493367,0.067538897,0.224,0.376,6.3,0.269,0.588298519,0.205449167,0.1875,402.7,12.69431811,0.080756605,0.000529308,0.000455508,0.001434851,3185,0.46,0.37,0.914745035,0.590527033,0.090958458,0.19,4.362256924,0.173473211,11.04641797,587.4106429,64.82251962,7.6,0,0.152900378,0.790620983,0.301,22.27055823,78.08115422,349.8688481,49.72804973,,0.147,0.184,0.102,63.5,0.154,0.1536835,,10.53428581,0.389779352,0.094467663,0.039287014,0.000637712,0.761612576,0.058887088,2.989582118,2.988850847,0.040185065,-2035.835267,0.807119801,52949,,0.588458755,49.02628604,33.06239972,0.378704036,8.490566038,,14.91378596,9.194683634,37.87878788,129.1776927,0.744716147,0.126389776,0.770336692,43907,0.183501492,0.193135491,0.025531237,0.008518004,0.008677432,0.000409957,0.025645114,0.910629285,0.002683688,0.497005033,0.667250806
MI,Menominee County,7004.108923,0.187,4.544613515,5.490645352,0.047899779,0.221,0.375,7.6,0.273,0.566648633,0.215511814,0.4,250.2,21.12999541,0.080366165,0.000263389,0.000575018,0.001282732,2235,0.51,0.32,0.935902684,0.602282704,0.06414812,0.165,4.075381851,0.170014347,11.41352063,222.3681145,103.7507193,6.3,0,0.095171121,0.789378164,0.278,46.30437923,78.7466178,351.7125079,,,0.141,0.18,0.097,49.8,0.139,0.0534395,,12.96616449,0.379971666,0.091064226,0.046076314,0.00061925,0.807622951,,3.13516535,3.009934461,0.260363693,293.09178,0.696675001,53031,,0.574151948,,36.04857274,0.340197243,8.737864078,,24.78033615,20.92451481,26.11111111,213.995277,0.783812362,0.075545937,0.773622993,22608,0.178963199,0.262694621,0.006369427,0.030475938,0.004511677,0.000442321,0.020744869,0.924716914,0.001280176,0.489295825,0.643347622
MI,Midland County,5771.404026,0.154,3.898354136,4.919234592,0.068407751,0.18,0.345,8.1,0.218,0.64144017,0.213292532,0.382978723,233.3,10.98840723,0.062893082,0.00101015,0.000707086,0.002804377,2911,0.53,0.52,0.943943058,0.738464559,0.074648668,0.121,4.572061354,0.168107319,10.22175189,126.4561847,53.99840165,8.1,0,0.099220932,0.837588483,0.289,29.21403988,80.37234171,297.0623401,28.21829674,,0.118,0.156,0.084,53.6,0.118,0.047249357,14.41118308,11.30644227,0.371036354,0.07366647,0.033990813,0.001557987,0.831653426,0.065071055,3.260707765,3.13002004,0.048400049,-278.7624,0.736500757,65249,,0.390305267,64.35022353,35.40449506,0.353890481,10.41892772,,12.0756977,7.439779783,15.20547945,239.6605798,0.772662249,0.096903127,0.845852918,83441,0.210328256,0.195803023,0.013662348,0.005273187,0.023058209,0.000850901,0.031291571,0.910152084,0.002473427,0.50538704,0.427806144
MI,Missaukee County,6067.115902,0.194,4.69045305,5.594537184,0.056418643,0.229,0.381,7.8,0.278,0.115630682,0.207190023,0.272727273,291,28.32764505,0.097765363,0.000198439,0.000197994,0.000395987,3194,0.47,0.45,0.906131359,0.551278103,0.091289903,0.177,3.758964895,0.181079513,9.921947348,209.741319,58.29127088,5.4,0,0.139419087,0.796642686,0.267,,78.53047807,346.8499844,,,0.145,0.184,0.099,39.5,0.146,0.017282231,,16.12551341,0.40307207,0.114765736,0.055429221,0.000263992,0.8475,0.106591865,3.17802281,3.088260457,0.039693241,752.24055,0.779495525,51030,,0.591845682,,8.166795372,0.490280227,9.473684211,,,,28.46153846,0.003157439,0.797546012,0.094056934,0.806425573,15152,0.224326822,0.214757128,0.004949842,0.007523759,0.006533791,0.000131996,0.032602957,0.936708025,0.003044248,0.495644139,1
MI,Monroe County,8216.767853,0.172,4.188717157,5.206315753,0.075400208,0.205,0.363,8.2,0.248,0.723715802,0.235100459,0.425925926,272.4,16.76407259,0.054939743,0.000332226,0.000451623,0.001733436,4886,0.43,0.48,0.914228918,0.647527457,0.089156821,0.119,4.278230788,0.194481767,8.03986711,240.3507748,87.02443081,9.6,0,0.117661943,0.858392849,0.39,59.64983475,77.37830912,388.603912,51.67594485,5.733164901,0.129,0.167,0.09,76.2,0.119,0.032141184,30.7857907,13.71747339,0.392513598,0.063737863,0.030790594,0.000577812,0.866234408,0.052358877,3.076977736,2.905447644,0.104842463,1729.03466,0.705887143,69182,,0.421932572,55.12596593,32.4884842,0.354398543,8.03673938,1.52416371,15.70255574,10.52822364,27.95454546,187.8171272,0.806098283,0.095982442,0.838382343,150568,0.209772329,0.192643855,0.025503427,0.003945061,0.007079858,0.000345359,0.038494235,0.908274002,0.00253234,0.505804686,0.375559956
MI,Montcalm County,8401.034014,0.195,4.643101073,5.513201111,0.071211199,0.231,0.408,8,0.272,0.483975877,0.216086623,0.304347826,306.8,25.46937519,0.083313067,0.00039131,0.000488374,0.002504884,4079,0.5,0.32,0.893372925,0.532484158,0.090818612,0.183,3.843880981,0.180147059,11.42624593,377.0591026,85.57334139,8.2,0,0.130892256,0.835323977,0.456,81.79037445,76.91550519,416.1970698,60.22815844,4.596322942,0.146,0.18,0.099,70.4,0.139,0.010433884,14.63424832,18.93196663,0.437041807,0.098722546,0.043614575,0.001150041,0.568512798,0.093693694,2.98257956,2.804063408,0.029857153,-202.335245,0.720115451,52589,,0.632667067,61.87977078,26.28000461,0.384110746,6.372956498,,21.02670481,12.58431491,32.06896552,35.33117361,0.79724972,0.093997446,0.778445098,63476,0.218050917,0.185912786,0.023095343,0.006742706,0.004237822,0.000456866,0.036817065,0.915038755,0.002770962,0.483489823,0.846184206
MI,Montmorency County,10538.01112,0.201,4.801167719,5.705041071,0.072691552,0.238,0.382,7.2,0.287,0.132411674,0.203121946,0.75,96.5,24.55871067,0.089372766,0.000750429,0.000642605,0.001713613,2665,0.53,0.33,0.885228193,0.509725017,0.131413439,0.257,3.855441229,0.190265487,11.79245283,81.4774579,131.5988178,6.9,0,0.132300358,0.802991725,0.401,86.54929835,75.1194082,470.9128629,,,0.15,0.191,0.102,119.2,0.18,0.011900349,,16.94601923,0.393760587,0.100477476,0.049575071,0.001499411,,,2.675857218,2.670415925,,-4148.1051,0.817306535,43350,,0.662195122,,14.91815328,0.395893887,12.08459215,,31.43697223,28.04564969,21.66666667,9.61190793,0.85701559,0.117660764,0.748329621,9337,0.151226304,0.333190532,0.005783442,0.009424869,0.00278462,0.000107101,0.015208311,0.950947842,0.001342432,0.490307379,1
MI,Muskegon County,8872.120357,0.203,4.555752867,5.386123344,0.097383518,0.231,0.401,6.5,0.303,0.675058657,0.2060934,0.240384615,761.1,29.20774975,0.0693557,0.000587673,0.000678617,0.002311899,3361,0.46,0.51,0.913531785,0.587489686,0.114250709,0.176,4.093869414,0.289851807,10.48592466,440.3428508,92.49681502,8.2,0,0.127019202,0.842625349,0.238,108.9037925,76.22528708,430.2091767,51.34852498,6.928086463,0.147,0.176,0.103,128.7,0.133,0.173225978,30.1322171,12.94021456,0.408005853,0.084916592,0.030042813,0.001495258,0.80469358,0.085266106,2.809725206,2.628313219,0.233367318,341.5513891,0.792906466,58445,,0.611604276,74.78561732,63.72139942,0.370365301,6.384600724,7.335535643,16.2659293,14.74419966,37.98742138,324.1288241,0.762321385,0.097714712,0.80895798,173883,0.226847938,0.180770978,0.135493407,0.009374119,0.007165738,0.000414072,0.060034621,0.760959956,0.003830009,0.505322545,0.233146328
MI,Newaygo County,8028.350241,0.199,4.679409834,5.510498537,0.072055304,0.224,0.397,7.9,0.286,0.744469666,0.209386488,0.283018868,322.6,24.56590371,0.08792288,0.00040833,0.000607927,0.002087217,3196,0.52,0.35,0.893887846,0.548871488,0.086589546,0.168,4.038530979,0.193728287,13.67905268,305.9518678,99.42481512,7.8,0,0.147855827,0.793632076,0.424,43.77173836,77.60037781,368.5325507,59.34582639,6.702412869,0.147,0.18,0.104,77.5,0.143,0.017756536,10.86808858,22.99202943,0.399762521,0.103945209,0.04632104,0.00095242,0.859950083,0.052096569,2.687038117,2.622134858,0.053469804,-1454.63538,0.770905042,51122,,0.614884099,46.42099159,14.28144115,0.403114119,8.626887132,,18.85222396,17.25554643,34.88888889,0.001356457,0.844048541,0.10532252,0.75812032,49348,0.22193402,0.202561401,0.00968631,0.00887574,0.005167383,0.000324228,0.060022696,0.902022372,0.007471953,0.496129529,0.838402806
MI,Oakland County,5727.386111,0.142,3.450015801,4.406486244,0.08349584,0.136,0.307,8.5,0.197,0.907712486,0.208532057,0.243243243,351.5,8.081145006,0.05743335,0.001449605,0.001119303,0.0038669,4520,0.45,0.52,0.943512088,0.822142663,0.092748735,0.078,4.638040768,0.189944517,8.150548989,177.7241905,57.28605518,8.2,1,0.127877748,0.826937712,0.425,83.67954002,79.92494956,288.3061732,40.54762242,5.243078497,0.106,0.142,0.085,198,0.098,0.04370924,14.74705616,5.134232156,0.375789102,0.065267578,0.03519845,0.001562875,0.875968721,0.050146608,3.147661128,3.057675675,0.280957861,1063.027906,0.704582565,82849,,0.331825079,66.59189754,49.75636132,0.419642965,8.514023097,3.407575016,11.55507915,8.268090438,11.42589118,902.86505,0.712387826,0.114163126,0.905453218,1253459,0.204199739,0.178735802,0.136057103,0.003235048,0.083051779,0.000323106,0.045516447,0.711708161,0.017565342,0.509068905,0.047866616
MI,Oceana County,7747.619248,0.211,4.676399141,5.317015364,0.076142132,0.219,0.383,7.7,0.298,0.79251035,0.19472697,0.523809524,309.8,30.00180734,0.112565317,0.000528961,0.000335583,0.000298296,2397,0.5,0.31,0.879776075,0.488768116,0.103210246,0.193,3.820411847,0.167921057,9.82355386,468.55366,86.11572745,7.3,0,0.149187592,0.78498199,0.29,108.293472,78.3020758,353.3457123,50.04378832,,0.148,0.174,0.112,26.9,0.14,0.043702937,12.51392174,16.24202787,0.389458836,0.134877108,0.055897521,0.000783027,0.824757282,,2.718694751,2.586972602,0.035929941,-5582.71675,0.848272444,52388,,0.753204075,,19.61039374,0.338550813,10.98901099,,14.14897467,9.064813416,25.2,8.798603634,0.834541536,0.101727447,0.756661442,26819,0.218576382,0.218315373,0.008687871,0.015287669,0.003243969,0.000447444,0.152503822,0.813453149,0.027781099,0.490361311,0.898908544
MI,Ogemaw County,10165.59829,0.215,5.004754755,5.832085709,0.074329502,0.251,0.371,7.4,0.308,0.422185354,0.210439311,0.363636364,114.3,22.41918665,0.087161985,0.000238129,0.000382354,0.000764709,4628,0.44,0.33,0.866594636,0.611111111,0.109468191,0.249,3.783058755,0.204278633,10.00142878,399.4480354,117.4145881,7.2,0,0.144701452,0.832495585,0.293,71.45212351,74.94106876,491.4294548,77.41935484,,0.16,0.195,0.107,71.1,0.174,0.000236508,31.81066293,17.71925879,0.395999301,0.100732601,0.047127016,0.001481623,0.666176471,0.103671706,3.244000061,3.052080027,,2240.386,0.74446589,46144,,0.615779645,,17.95795763,0.351009882,7.600434311,,26.69412643,20.04639308,33.75,10.89307524,0.815439124,0.107023411,0.783336912,20923,0.183099938,0.268986283,0.005305167,0.010084596,0.006738995,0.000382354,0.022415524,0.942646848,0.003104035,0.502604789,1
MI,Ontonagon County,8681.585561,0.189,4.614260689,5.549147554,0.082901554,0.232,0.364,6.6,0.281,0.578023599,0.21594427,0.4,157.3,13.31853496,0.08175389,0.00034965,0.00053041,0.000176803,2138,0.47,0.28,0.926342072,0.525827815,0.103263517,0.234,3.741833825,0.145374449,10.48951049,323.9004432,107.0331112,5.5,0,0.12,0.78886076,0.354,134.1816305,77.15027627,384.5050008,,,0.145,0.183,0.098,,0.151,0.131980856,,,0.388482376,0.090813094,0.046979866,0.000353607,,,2.645972111,2.794349035,,-5365.4455,0.785871711,43309,,0.59137577,,13.69073498,0.364427717,6.896551724,,,,,11.08732243,0.88168615,0.100478469,0.767268863,5656,0.120756719,0.382779349,0.002828854,0.015028289,0.006011315,0.000176803,0.014674682,0.948196605,0.000530316,0.49009901,1
MI,Osceola County,7632.770686,0.206,4.868235441,5.742352075,0.072309417,0.243,0.371,7.8,0.295,0.308526012,0.206524153,0.433333333,311.2,23.26968974,0.087497915,0.000255755,0.000127845,0.001534135,2366,0.49,0.32,0.889091683,0.537018358,0.083146648,0.201,4.114780318,0.178621379,14.91901108,285.8689767,81.44928282,7.2,0,0.125274725,0.811238223,0.329,48.87090453,77.97570549,366.6156629,71.76003445,,0.153,0.19,0.102,80.4,0.155,0.000269464,,19.64829551,0.400831929,0.102903992,0.047473201,0.000767067,0.877950311,0.173948887,2.842025001,2.577576619,0.104329042,-1882.92825,0.76804089,51474,,0.626122659,,25.19565078,0.39064382,9.848484849,,18.56181075,14.57513482,61.81818182,35.27992826,0.823081869,0.104735376,0.767145307,23466,0.222619961,0.217804483,0.008011591,0.007628058,0.003196114,0.000553993,0.02224495,0.94021137,0.002408762,0.494204381,1
MI,Oscoda County,9368.396127,0.211,4.892369326,5.780366913,0.090759076,0.25,0.389,7.5,0.293,0.723726852,0.219201736,0.461538462,157.7,28.35820896,0.105862362,0.000242689,0.000239006,0.000597514,3134,0.37,0.28,0.820757772,0.54676259,0.119243986,0.26,3.423321234,0.138277813,14.56133964,266.5374364,135.1481803,6.9,0,0.158169935,0.761309305,0.265,76.69984038,75.65602862,472.8407971,,,0.155,0.193,0.103,98.4,0.168,0.005588271,,27.55864825,0.402435261,0.118608936,0.06900801,0.000478012,,0.320634921,2.555679969,2.683766351,,-6841.842,0.625025751,43683,,0.733087331,,14.68553162,0.373829636,6.787330317,,34.5757936,,21.66666667,26.04349248,0.8585209,0.103744799,0.688906752,8368,0.197179732,0.285611855,0.005258126,0.009679732,0.002390057,0.000478012,0.01876195,0.949928298,0.004719388,0.490917782,1
