state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_poisoning_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
NY,Allegany County,5485.91,0.163,3.6,3.3,0.07,0.214,0.298,8.740827737,0.258,0.269827974,0.222,0.217391304,129.2,19.93355482,0.109988928,0.000328017,0.000268834,,73.64254316,0.849220104,0.659574468,0.815114379,0.552450344,0.085283083,0.27,0.178,0.310426307,193.7811373,57.4,12.68,0.070344095,0.13905715,0.716551523,0.298,312.3,39.43309132,7.1,0.103,72.2,0.107,0.028615836,4.62950907,15.91393743,0.134225935,0.049130274,7988.027948,,,41623,0.365329708,,48357,0.21000062,0.160080237,0.01070901,0.002708026,0.009724274,0.000369276,0.014483834,0.952978828,0.005452657,0.495178894,0.787398357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Bronx County,7480.53,0.242,4.1,4,0.099,0.184,0.284,6.539465273,0.289,0.999975453,0.144,0.130952381,1295.8,43.65992207,0.164809305,0.000494971,0.000495572,,75.58036989,0.776190476,0.579680873,0.60283892,0.485990202,0.126571314,0.44,0.336,0.639450702,590.6017352,39.8,10.79,,0.366672664,0.235795173,0.486,382.7,56.47490135,6.7,0.103,2084,0.232,0.000611228,10.87255562,4.455965416,0.216462166,0.044823167,10143.58022,,0.176,32510,0.78310845,10.19105502,1408473,0.261575479,0.109347499,0.302439601,0.029794581,0.041704963,0.004171428,0.53923814,0.10890055,0.156288109,0.529829325,2.81566E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Broome County,6605.77,0.133,3.6,3.7,0.08,0.195,0.29,8.344609978,0.241,0.866051845,0.15,0.25,316,23.1453682,0.117749951,0.000818968,0.000621024,,63.76108635,0.870048309,0.643307638,0.817759395,0.640545783,0.088480928,0.244,0.201,0.372482881,246.1092772,47.7,11.75,0.251738733,0.146030567,0.781110302,0.137,330,63.4180518,8.2,0.1,202.2,0.117,0.047636009,5.121649854,7.753608807,0.142151891,0.046285077,8112.334219,,0.144,44709,0.315676188,2.987629082,198060,0.196682823,0.170847218,0.045040704,0.00215818,0.035906084,0.000526997,0.034726614,0.861665713,0.010322758,0.509681694,0.260568295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cattaraugus County,6982.07,0.182,4,2.9,0.072,0.231,0.275,8.773558539,0.283,0.498723807,0.12,0.265306122,281.8,34.78869951,0.132290207,0.000463473,0.000427899,,84.72055842,0.892268695,0.599562363,0.767854096,0.540561666,0.089445125,0.286,0.252,0.332137616,223.5702123,51.7,12.97,0.104296781,0.137302924,0.783981773,0.273,376.1,58.77973275,7.2,0.106,139.2,0.11,0.019679055,3.515741734,14.76611528,0.163399519,0.053557446,8627.001723,,,42822,0.331479083,2.10944504,79458,0.229089582,0.16110398,0.012458368,0.031227306,0.007061829,0.000187815,0.017617009,0.917662084,0.009159554,0.505759647,0.617528045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cayuga County,5968.18,0.114,2.2,3.4,0.068,0.278,0.248,9.052425698,0.232,0.62630895,0.22,0.326923077,237,27.29301948,0.115781051,0.000275904,0.000402253,,88.25273885,0.867777778,0.719611021,0.735600404,0.55111813,0.081366965,0.203,0.192,0.318222013,219.1840187,49.2,12.09,0.016882324,0.128121099,0.813117824,0.288,295.5,46.43505425,7.8,0.097,329.5,0.097,0.01776918,6.553439759,12.39839954,0.142729762,0.042054484,7863.140292,,0.103,49412,0.276834445,,79552,0.209674175,0.161831255,0.038775612,0.003920144,0.00563599,0.000500977,0.024685637,0.911990882,0.005552332,0.489617254,0.557818709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chautauqua County,6713.36,0.16,4.4,4.1,0.08,0.236,0.275,8.548019341,0.257,0.622067381,0.205,0.307692308,382.5,33.18730917,0.102638478,0.000506073,0.000524191,,61.60290681,0.856672158,0.648578811,0.830065753,0.582168544,0.084909572,0.33,0.184,0.359396671,214.8549791,51.4,13.31,0.039115743,0.138704696,0.795617779,0.18,337,52.48469197,7.3,0.098,209.5,0.11,0.041464128,6.738509,11.89767995,0.124114373,0.045507237,8449.155506,,0.125,41194,0.371648616,2.211073266,133539,0.212282554,0.172990662,0.020966156,0.006025442,0.005571114,0.000446881,0.063546446,0.890283322,0.01027303,0.50592117,0.438627182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chemung County,6651.13,0.193,4.3,5.3,0.085,0.234,0.292,8.253694247,0.257,0.586367218,0.156,0.23255814,496.4,38.09173299,0.095341892,0.000697884,0.000494877,,99.0857766,0.839167455,0.733727811,0.733941642,0.580966501,0.086627965,0.232,0.235,0.369763019,203.7741535,52.5,12.13,0.080728993,0.142574817,0.833558828,0.17,354.8,54.98144376,6.6,0.114,299.9,0.115,0.060267842,7.23257552,8.196918923,0.119066649,0.034839279,9020.620769,,0.103,45193,0.358086701,1.767962905,88911,0.220377681,0.16128488,0.063222145,0.002894209,0.012545328,0.000326584,0.026351945,0.871832699,0.006271243,0.50237618,0.241787684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chenango County,6482.99,0.103,4.1,2.7,0.07,0.226,0.288,9.204023867,0.232,0.595934782,0.201,0.317073171,153.6,32.30495881,0.122763756,0.000518776,0.000320429,,68.64356591,0.830555556,0.64389234,0.830878378,0.518613268,0.084044437,0.246,0.246,0.382004736,117.46803,49.7,11.7,0,0.133066533,0.765643146,0.295,339.8,41.94718849,8.2,0.09,108,0.096,0.005051242,3.913380126,14.25588475,0.149980227,0.05045245,7332.340275,,0.153,42747,0.370569543,,49933,0.21805219,0.177838303,0.006850816,0.003524984,0.004460996,0.000139406,0.018620676,0.955330293,0.005129601,0.502081134,0.834122472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Clinton County,5987.7,0.145,3.3,3.6,0.076,0.161,0.296,8.025697239,0.248,0.762979739,0.229,0.25,257.5,20.45722963,0.108182343,0.000671182,0.000502119,,78.94883694,0.872810358,0.712482468,0.791051661,0.509737952,0.09858856,0.203,0.189,0.327372049,119.1354173,45.9,11.08,0.272101709,0.14377717,0.768080357,0.186,316.2,59.72617844,7.1,0.083,393.2,0.117,0.078440133,5.72968393,12.153875,0.129126731,0.044021269,8811.425078,,0.081,49198,0.291322498,,81654,0.186910623,0.142760918,0.036448084,0.003801259,0.011379331,0.00031779,0.025606551,0.910969871,0.005448439,0.487111165,0.641559517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Columbia County,6492.64,0.131,3.5,4.1,0.075,0.136,0.239,8.955395658,0.239,0.465766451,0.232,0.189189189,159.9,23.91490577,0.118710092,0.000495604,0.000400006,,58.68454424,0.853424658,0.661812298,0.780333333,0.621807176,0.074477451,0.201,0.19,0.349435998,149.1927135,57.2,10.98,0.003463141,0.148140938,0.773321086,0.35,326.2,50.97032395,9.7,0.086,273.2,0.087,0.046392342,6.762971379,13.075078,0.140837254,0.052130089,8965.471682,,0.128,52891,0.277175991,2.705188552,62499,0.194595114,0.195459127,0.043224766,0.002539814,0.017283517,0.00047921,0.040221715,0.880836382,0.00757854,0.497867514,0.732978319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cortland County,5957.38,0.173,3.3,3.7,0.081,0.212,0.27,8.695880793,0.261,0.660329171,0.129,0.428571429,346.4,18.23442704,0.101366196,0.000546968,0.000363828,,95.88849155,0.881261596,0.712435233,0.776949429,0.615827996,0.088020063,0.215,0.198,0.369093611,166.4956405,41.2,11.88,0,0.149162011,0.759564807,0.309,331.8,49.5423233,6.3,0.091,66.4,0.111,0.025256939,5.198375796,9.241556971,0.123032662,0.040207156,8945.019405,,0.154,45781,0.303357664,,49474,0.201398715,0.140821442,0.015236099,0.003123803,0.009351257,0.000181382,0.02438582,0.933553679,0.007175961,0.512202987,0.442739582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Delaware County,6334.77,0.115,2.8,2.4,0.072,0.16,0.258,9.081560063,0.312,0.57582326,0.128,0.268292683,107.2,20.36415908,0.126917598,0.000399504,0.000338438,,84.17877899,0.816944024,0.636971047,0.845104334,0.532832822,0.088611704,0.241,0.234,0.342922275,147.8425547,58,11.46,0.039385268,0.1429637,0.720603512,0.301,330.9,38.90747802,,0.099,131.9,0.1,0.009179782,8.878208733,17.75641747,0.151929582,0.054008967,8492.699278,,0.097,41195,0.35534398,,47276,0.190773331,0.209387427,0.015188757,0.003067163,0.008130081,0.000378143,0.032667381,0.931219932,0.00433472,0.497804668,0.783639016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Dutchess County,5265.93,0.12,3,3.2,0.072,0.138,0.262,8.709487141,0.215,0.848182112,0.189,0.25,244.6,13.35494641,0.105272146,0.000711412,0.000645765,,63.74461246,0.877064717,0.657803468,0.796783582,0.663985114,0.079110123,0.121,0.203,0.250261941,262.7096829,45,10.93,0.048768665,0.184198224,0.767406496,0.408,282.6,38.92521909,5.1,0.097,465,0.093,0.058594354,9.09137509,9.333166981,0.127838035,0.045589486,8950.303369,,0.128,66677,0.195398459,2.998219445,297322,0.212527159,0.1446378,0.094259395,0.0045002,0.037091436,0.000660611,0.107394478,0.742667056,0.019855928,0.502332257,0.253993438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Erie County,7006.43,0.134,3.9,3.3,0.082,0.162,0.289,8.18832401,0.247,0.913565242,0.188,0.32631579,551.7,26.12038318,0.097300317,0.000797361,0.00074857,,47.89014417,0.849251119,0.599515869,0.766896813,0.705894532,0.083360541,0.203,0.192,0.367654772,496.2358289,46.7,12.9,0.001706775,0.157387325,0.811001036,0.223,356.5,57.98086262,8.2,0.101,251.5,0.119,0.058881653,6.021795193,6.685736714,0.117909922,0.040183663,8188.958205,,0.088,50370,0.345513765,6.577653211,919086,0.209958589,0.160968615,0.131396751,0.006906061,0.02739154,0.000355579,0.046754826,0.774685824,0.014934253,0.517214044,0.094038344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Essex County,5401.35,0.082,2.4,4,0.079,0.14,0.272,8.870346085,0.217,1,0.184,0.357142857,130.2,20.57276447,0.119610663,0.000331794,0.000308,,60.5360324,0.868995633,0.651685393,0.81358209,0.52990456,0.099432785,0.204,0.157,0.315215911,129.4448112,55.3,11.05,0.240450731,0.148447205,0.763000754,0.261,291.4,38.97875658,,0.098,365.4,0.105,0.019955704,4.71421008,13.41736715,0.14213198,0.052844468,8135.395474,,0.152,45676,0.28783722,,38961,0.183542517,0.199224866,0.024876253,0.004492956,0.007183653,0.000279223,0.026069298,0.929026526,0.014584722,0.482447011,0.748564897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Franklin County,6242.81,0.152,4,2.9,0.079,0.187,0.289,8.125089801,0.262,0.616135972,0.206,0.263157895,166.8,31.29982378,0.141123734,0.000737134,0.000328217,,83.3433322,0.835633626,0.707423581,0.75535868,0.483240812,0.097007549,0.256,0.205,0.35116102,113.7264586,47.2,11.22,0.448621805,0.156421658,0.763728864,0.213,348.2,36.93358879,,0.097,796.7,0.118,0.066914606,3.324477295,14.68310805,0.166443662,0.075749319,8418.886757,,0.103,44697,0.362606945,,51795,0.199922773,0.13960807,0.056008384,0.073901568,0.00479351,0.000232883,0.030177767,0.824910728,0.009870236,0.450628784,0.626756333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Fulton County,6107.09,0.181,6.5,5.3,0.078,0.181,0.283,8.426959028,0.231,0.768417641,0.186,0.178571429,255.5,31.65947133,0.114202467,0.000489308,0.000291306,,86.14535967,0.83201581,0.653061225,0.761787955,0.51846956,0.105850626,0.234,0.193,0.480925051,177.9691079,43.6,11.28,0.029811591,0.160182569,0.808347132,0.265,342.5,39.77566525,5.5,0.097,142.7,0.121,0.031981455,4.381172299,13.65894893,0.140432327,0.04150733,8351.510385,,,43918,0.344423142,,54925,0.21405553,0.169922622,0.016416884,0.002280626,0.006117869,0.000271503,0.023946568,0.93927382,0.004140905,0.50620837,0.503736652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Genesee County,6197.53,0.12,4,4.2,0.063,0.184,0.287,9.153042787,0.258,0.507714842,0.183,0.291666667,258.4,23.73925318,0.117307536,0.000350041,0.000333461,,84.28928968,0.837037037,0.594059406,0.850938586,0.62812914,0.078558604,0.159,0.214,0.292697878,174.7593547,55,12.67,0,0.128205128,0.834098405,0.317,328.9,55.44569095,5.7,0.118,129.5,0.093,0.015750837,6.189783524,13.56991003,0.143069348,0.048314854,8969.873084,,,50476,0.263273607,,59977,0.212831585,0.163696084,0.026530408,0.011534237,0.006391265,0.000116507,0.027529044,0.913501548,0.006142333,0.502762891,0.598861499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Greene County,6913.83,0.109,4,2.5,0.097,0.267,0.303,8.641220579,0.273,0.64515146,0.191,0.181818182,251.3,24.26527456,0.116888675,0.000347265,0.00034927,,62.89265069,0.816232772,0.605210421,0.814561856,0.506021914,0.093880508,0.2,,0.322612842,207.1290292,58.7,11.17,0.213373154,0.167027027,0.796333806,0.346,366.7,43.33086942,,0.098,436.4,0.108,0.036311906,9.275174127,15.07215796,0.139830958,0.048559842,8625.819324,,0.203,45773,0.256682912,,48673,0.183366548,0.18653052,0.052592895,0.003470804,0.008819927,0.000428746,0.049693753,0.871253573,0.006469599,0.479501838,0.731415453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Hamilton County,7589.73,,,,,,0.261,8.980351968,0.248,1,,0.75,83.5,13.49693252,0.14734233,0.000208638,,,53.08423703,0.886363636,0.679104478,,0.609644087,0.086258776,0.169,,0.211895911,61.33296988,,11.32,0.299553856,0.105042017,0.78647343,0.319,369,,,0.118,,0.077,0.063232711,,,0.166142008,0.079268293,7394.485747,,,44957,0.17032967,,4778,0.154876517,0.250523232,0.008094645,0.002698215,0.00456621,0.00083022,0.010170195,0.96430054,0.004498715,0.494396015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Herkimer County,6411.37,0.142,3.1,4.5,0.07,0.193,0.317,8.640982421,0.26,0.513089168,0.188,0.30952381,277.4,23.74575969,0.112827822,0.000405237,0.000310039,,86.28553229,0.86962963,0.695652174,0.805629139,0.596579683,0.089828662,0.194,0.223,0.319507684,266.6051712,49.7,11.5,0.2224116,0.124572081,0.806956583,0.306,321.9,62.06040546,7.2,0.1,83.4,0.104,0.04403528,6.218076838,12.65822785,0.139635106,0.040584859,8543.261039,,0.151,45137,0.321287909,,64508,0.213616916,0.179094066,0.010199344,0.00247632,0.00510741,0.000201201,0.016838977,0.955998886,0.008477078,0.509471925,0.518095445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Jefferson County,6167.1,0.141,3.9,3.6,0.068,0.26,0.29,8.001357774,0.268,0.61446799,0.2,0.324324324,477.5,44.68992248,0.110088599,0.000390128,0.000773312,,72.7451041,0.875987362,0.693693694,0.800381021,0.595804111,0.101393591,0.238,0.16,0.322382709,176.224518,46.6,11.82,0.174580465,0.141124462,0.762390753,0.198,328.5,70.11833551,6.4,0.087,358.2,0.132,0.051914719,4.884745066,10.89673899,0.138909185,0.044717429,8322.526577,,0.102,46008,0.310632274,2.755497217,120262,0.24870699,0.1148243,0.048323079,0.005636282,0.014666182,0.002868918,0.059341757,0.849267537,0.006609508,0.488613187,0.4804911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Kings County,6283.82,0.184,3.8,3.6,0.085,0.139,0.232,7.103522043,0.262,1,0.135,0.133501259,794.5,30.34990254,0.157066953,0.000629776,0.000592056,,69.75205784,0.857844172,0.562493715,0.645324566,0.611821402,0.099307965,0.345,0.312,0.395171336,588.5490286,35.5,10.81,,0.33839423,0.193764971,0.539,320.6,54.46066489,6.1,0.102,1311.6,0.204,3.09707E-05,8.505862808,4.873754951,0.199040162,0.043006951,11091.3206,,0.146,44850,0.688837565,9.103477999,2565635,0.235116453,0.117375621,0.318799873,0.010340009,0.110680135,0.001395149,0.19884538,0.357558961,0.130021898,0.52735894,1.47722E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Lewis County,5708.95,0.167,3.7,3.7,0.061,0.2,0.259,8.551618228,0.248,0.325654373,0.202,0.5,151.4,29.46324387,0.127943485,0.000591017,0.000183662,,63.89892388,0.865889213,0.67611336,0.855594901,0.458286986,0.101408912,0.209,0.22,0.250775434,99.52972206,60.7,11.71,0.248790601,0.127788104,0.81289507,0.285,301,44.40661659,,0.109,256.3,0.102,0.056517249,,18.56438926,0.159142006,0.051222011,6716.964809,,,46952,0.297279363,,27224,0.238062004,0.157581546,0.00682934,0.002325667,0.002990144,0.000627561,0.012846543,0.966443944,0.005057489,0.495108716,0.868497803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Livingston County,4700.65,0.101,2.6,1.6,0.062,0.17,0.288,8.444652945,0.241,0.667640267,0.106,0.307692308,178.3,12.34625857,0.093292502,0.000491778,0.000447462,,55.28180647,0.898496241,0.628865979,0.839769737,0.616253444,0.083255408,0.165,0.186,0.302198659,85.01517392,46.4,12.54,0.19197686,0.12927284,0.808743709,0.415,283.1,31.60615019,4.8,0.095,322.6,0.091,0.088025159,5.239339581,11.57020824,0.1113214,0.041977891,7686.166902,,,52549,0.223595506,,64810,0.192856041,0.146906342,0.022622203,0.003128275,0.01262097,0.000369845,0.028986624,0.921007212,0.005613369,0.499167848,0.546526387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Madison County,5249.63,0.149,3.2,3.7,0.067,0.224,0.273,8.915735527,0.236,0.476021895,0.145,0.069767442,178.6,17.16068643,0.097558456,0.000599741,0.000317759,,62.71492471,0.852300242,0.737391304,0.842711864,0.606958362,0.086665365,0.181,0.187,0.312402293,74.63419425,48.8,11.74,0.074731792,0.10744879,0.805322516,0.349,280.1,36.88222277,4.3,0.082,66.2,0.088,0.048298064,6.504962498,13.40416515,0.118825788,0.041397154,7639.408919,,0.128,48220,0.269755543,,72382,0.207606864,0.149622834,0.016605597,0.007273526,0.008357693,0.00030192,0.018513182,0.938929831,0.003051249,0.51012118,0.589458348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Monroe County,5787.13,0.166,3.6,3.4,0.083,0.181,0.302,8.100669646,0.201,0.903885838,0.153,0.336842105,671.8,27.46171228,0.10114477,0.001000503,0.00072478,,62.65182134,0.851606145,0.561757106,0.794968766,0.719850451,0.079565121,0.218,0.207,0.385869565,363.4185627,44,12.5,0,0.168031731,0.814453204,0.174,290.7,56.48686717,7,0.096,340.9,0.118,0.069273375,5.958456255,6.903324722,0.123967213,0.039660205,8221.506464,,0.102,50811,0.344825447,6.363399884,747813,0.218392834,0.14693513,0.145198107,0.003491556,0.033887368,0.000579695,0.074710989,0.72614985,0.021837646,0.517347328,0.064499747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Montgomery County,6935.97,0.122,3.5,3.3,0.07,0.306,0.269,6.891481359,0.254,0.208447002,0.177,0.153846154,248.4,39.10517645,0.107775305,0.000580976,0.000580685,,66.37319933,0.86381323,0.665680473,0.72608828,0.550684932,0.103774382,0.308,0.24,0.390950774,183.6610694,46.5,11.3,0.048328894,0.152066929,0.783359423,0.351,363.9,44.44632577,6.5,0.089,164.1,0.118,0.186070172,,10.61211847,0.133725006,0.041729011,8099.298199,,0.13,41034,0.328968254,,49941,0.228229311,0.170641357,0.015083922,0.004581191,0.007681997,0.001020265,0.117050433,0.847100246,0.028369999,0.511753056,0.409386885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Nassau County,4606.99,0.114,3.1,2.7,0.08,0.121,0.216,9.78971838,0.244,0.984201945,0.155,0.223880597,244.6,11.53120105,0.10036538,0.001466786,0.001102849,,60.72374252,0.852584752,0.646641718,0.910043295,0.730011544,0.070693556,0.093,0.231,0.195474787,173.6980878,36.2,10.62,0.059733048,0.222193368,0.696826077,0.421,238.2,34.49845476,4.5,0.087,254.6,0.067,0.004306065,6.817705506,7.687365579,0.124975744,0.036555829,10208.80568,,0.104,92543,0.146303156,2.200991541,1349233,0.224844041,0.157966786,0.108445588,0.004546647,0.082046207,0.000817341,0.149956124,0.648600452,0.051536843,0.515792892,0.001922313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,New York County,4896.2,0.155,3.6,3.5,0.087,0.129,0.157,7.920986465,0.171,1,0.207,0.154166667,784.2,24.49663369,0.122956952,0.001324637,0.001633634,,54.5794825,0.806895859,0.617354196,0.677866483,0.822991223,0.077376593,0.265,0.265,0.441108261,591.6618733,32.3,10.83,0,0.249677345,0.067455057,0.627,262.4,49.93963455,4.5,0.073,2391.2,0.163,0,9.756389554,3.797667852,0.140564224,0.042287577,9055.961601,,0.125,66739,0.631163066,4.340191831,1619090,0.148768753,0.139245502,0.130026231,0.012066504,0.11844164,0.001677356,0.256332268,0.478930004,0.100194207,0.529294894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Niagara County,7227.54,0.144,4.2,4.2,0.079,0.23,0.295,8.471318421,0.274,0.822251685,0.179,0.244186047,416.6,26.89390392,0.1075373,0.000430534,0.00052063,,87.52020949,0.871533673,0.644501279,0.839376121,0.634150675,0.08994069,0.229,0.169,0.348444638,383.7947825,51.6,12.81,0,0.139591605,0.846104771,0.272,368,52.22345308,7.2,0.104,95,0.108,0.052722938,7.789812378,9.836288511,0.130698792,0.041925107,8769.1045,,0.078,47548,0.309259729,3.300767957,215124,0.207954482,0.165518492,0.067458203,0.010867803,0.009098195,0.000365966,0.022884461,0.871235529,0.005867442,0.51456684,0.224406266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Oneida County,6541.85,0.139,4,4.1,0.081,0.232,0.275,8.377057325,0.26,0.689268471,0.136,0.24137931,321,30.92608615,0.110242625,0.000729874,0.000548048,,72.79982486,0.862876254,0.702877275,0.805745717,0.604221116,0.086222189,0.259,0.202,0.368576585,251.7262552,45,11.69,0.019163523,0.146317619,0.821047145,0.197,346.8,48.6761063,8.1,0.092,371.3,0.111,0.056052441,4.568624393,8.649928851,0.136151582,0.042655652,8871.088565,,0.08,45973,0.36217627,3.533069531,233556,0.213593314,0.168071041,0.058691892,0.003190195,0.029689735,0.000555188,0.047844377,0.845538212,0.027485396,0.501966646,0.329839321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Onondaga County,5944.64,0.131,3.3,3.7,0.081,0.163,0.282,8.330047049,0.235,0.85615576,0.186,0.2875,541.4,27.57961487,0.108160408,0.000905859,0.00070472,,60.61137086,0.897101775,0.725343321,0.777561395,0.694961727,0.081073456,0.217,0.224,0.365544787,355.6742177,52.7,11.97,0.183007886,0.149231775,0.800900279,0.165,311.8,53.41818843,7.7,0.101,236.6,0.114,0.054817936,7.128166595,8.300765429,0.131913016,0.046302884,8208.26242,,0.103,52362,0.319770115,4.566963879,466852,0.222113218,0.146331171,0.10539374,0.008741461,0.03217465,0.000417075,0.042015477,0.790040253,0.017671676,0.517568475,0.125875219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ontario County,5719.04,0.076,2.4,3.4,0.066,0.145,0.28,9.235195944,0.204,0.753879794,0.157,0.177419355,250.6,18.5920047,0.095061103,0.000820088,0.000497609,,59.68457453,0.843309859,0.595789474,0.868813165,0.712922988,0.07490683,0.144,0.187,0.277656813,129.7989828,46.5,12.37,0.100788886,0.134342258,0.808981068,0.32,305.4,49.05668091,5.7,0.09,95.9,0.082,0.028991594,5.14242487,8.931580037,0.116291549,0.039645279,7238.467626,,0.048,52774,0.201045938,2.029904554,108519,0.214994609,0.165583907,0.020684953,0.002920771,0.010964407,0.000359338,0.036265468,0.915997899,0.013388048,0.5109598,0.474682899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
